Fuel Type,Postcode,State,Registrations,Year,Population,Income,Age
Hybrid/PHEV,4350,QLD,1659,2023,38,1374.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,635,0,29.5
Hybrid/PHEV,4350,QLD,1659,2023,867,1874.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,1551,1124.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,558,349.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,13,3500+,22.0
Hybrid/PHEV,4350,QLD,1659,2023,561,349.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,231,3249.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,1899,449.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,716,224.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,13213,0,49.5
Hybrid/PHEV,4350,QLD,1659,2023,1730,1124.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,59,3249.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,128,0,85+
Hybrid/PHEV,4350,QLD,1659,2023,57,1124.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,185,75.0,29.5
Hybrid/PHEV,4350,QLD,1659,2023,119,1624.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,251,3249.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,594,724.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,59,1874.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,312,75.0,59.5
Hybrid/PHEV,4350,QLD,1659,2023,650,349.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,919,1124.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,646,0,59.5
Hybrid/PHEV,4350,QLD,1659,2023,450,349.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,401,0,17.0
Hybrid/PHEV,4350,QLD,1659,2023,9,1874.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,844,0,59.5
Hybrid/PHEV,4350,QLD,1659,2023,708,1124.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,852,1874.5,29.5
Hybrid/PHEV,4350,QLD,1659,2023,549,0,39.5
Hybrid/PHEV,4350,QLD,1659,2023,10,3249.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,941,574.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,1893,349.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,156,75.0,79.5
Hybrid/PHEV,4350,QLD,1659,2023,303,724.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,158,224.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,546,224.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,1237,1374.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,331,3500+,59.5
Hybrid/PHEV,4350,QLD,1659,2023,906,724.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,12,3249.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,37,1624.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,1385,2499.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,264,0,79.5
Hybrid/PHEV,4350,QLD,1659,2023,158,3500+,69.5
Hybrid/PHEV,4350,QLD,1659,2023,379,224.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,937,0,29.5
Hybrid/PHEV,4350,QLD,1659,2023,667,449.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,1400,1624.5,29.5
Hybrid/PHEV,4350,QLD,1659,2023,116,899.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,391,574.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,847,574.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,175,75.0,39.5
Hybrid/PHEV,4350,QLD,1659,2023,7608,0,17.0
Hybrid/PHEV,4350,QLD,1659,2023,6,3500+,17.0
Hybrid/PHEV,4350,QLD,1659,2023,1015,2499.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,701,0,49.5
Hybrid/PHEV,4350,QLD,1659,2023,1532,574.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,1276,899.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,503,0,22.0
Hybrid/PHEV,4350,QLD,1659,2023,1465,1124.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,677,449.5,29.5
Hybrid/PHEV,4350,QLD,1659,2023,1486,899.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,313,75.0,69.5
Hybrid/PHEV,4350,QLD,1659,2023,81,75.0,85+
Hybrid/PHEV,4350,QLD,1659,2023,544,0,49.5
Hybrid/PHEV,4350,QLD,1659,2023,210,724.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,128,1874.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,803,1624.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,7,2499.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,12714,0,59.5
Hybrid/PHEV,4350,QLD,1659,2023,525,1374.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,789,899.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,477,224.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,131,3500+,29.5
Hybrid/PHEV,4350,QLD,1659,2023,404,224.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,1820,449.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,27,1374.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,48,2499.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,1408,724.5,29.5
Hybrid/PHEV,4350,QLD,1659,2023,11584,0,69.5
Hybrid/PHEV,4350,QLD,1659,2023,28,3500+,85+
Hybrid/PHEV,4350,QLD,1659,2023,2318,1124.5,29.5
Hybrid/PHEV,4350,QLD,1659,2023,26,2499.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,380,899.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,223,899.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,955,449.5,59.5
Hybrid/PHEV,4350,QLD,1659,2023,110,1374.5,79.5
Hybrid/PHEV,4350,QLD,1659,2023,79,2499.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,422,1374.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,279,3249.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,989,449.5,85+
Hybrid/PHEV,4350,QLD,1659,2023,59,3500+,79.5
Hybrid/PHEV,4350,QLD,1659,2023,383,0,22.0
Hybrid/PHEV,4350,QLD,1659,2023,1270,899.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,1162,1624.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,921,1874.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,13656,0,39.5
Hybrid/PHEV,4350,QLD,1659,2023,1004,2499.5,29.5
Hybrid/PHEV,4350,QLD,1659,2023,11,1624.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,1032,224.5,17.0
Hybrid/PHEV,4350,QLD,1659,2023,227,2499.5,69.5
Hybrid/PHEV,4350,QLD,1659,2023,894,574.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,550,224.5,29.5
Hybrid/PHEV,4350,QLD,1659,2023,1494,2499.5,49.5
Hybrid/PHEV,4350,QLD,1659,2023,1333,1374.5,39.5
Hybrid/PHEV,4350,QLD,1659,2023,7849,0,22.0
Hybrid/PHEV,4350,QLD,1659,2023,408,3500+,39.5
Hybrid/PHEV,4350,QLD,1659,2023,3283,0,85+
Hybrid/PHEV,4350,QLD,1659,2023,516,449.5,22.0
Hybrid/PHEV,4350,QLD,1659,2023,686,0,79.5
ICE,3030,VIC,77496,2021,572,349.5,49.5
ICE,3030,VIC,77496,2021,7,1624.5,17.0
ICE,3030,VIC,77496,2021,694,574.5,69.5
ICE,3030,VIC,77496,2021,493,0,22.0
ICE,3030,VIC,77496,2021,6749,0,17.0
ICE,3030,VIC,77496,2021,840,899.5,22.0
ICE,3030,VIC,77496,2021,1058,1124.5,59.5
ICE,3030,VIC,77496,2021,35,3249.5,69.5
ICE,3030,VIC,77496,2021,1024,1874.5,49.5
ICE,3030,VIC,77496,2021,4,3249.5,79.5
ICE,3030,VIC,77496,2021,361,75.0,39.5
ICE,3030,VIC,77496,2021,3,2499.5,85+
ICE,3030,VIC,77496,2021,1266,0,29.5
ICE,3030,VIC,77496,2021,654,349.5,39.5
ICE,3030,VIC,77496,2021,194,224.5,79.5
ICE,3030,VIC,77496,2021,624,449.5,79.5
ICE,3030,VIC,77496,2021,1571,1124.5,49.5
ICE,3030,VIC,77496,2021,600,724.5,59.5
ICE,3030,VIC,77496,2021,348,899.5,69.5
ICE,3030,VIC,77496,2021,1592,1624.5,29.5
ICE,3030,VIC,77496,2021,1072,349.5,69.5
ICE,3030,VIC,77496,2021,1383,724.5,29.5
ICE,3030,VIC,77496,2021,374,574.5,79.5
ICE,3030,VIC,77496,2021,326,0,79.5
ICE,3030,VIC,77496,2021,357,1374.5,22.0
ICE,3030,VIC,77496,2021,669,1624.5,59.5
ICE,3030,VIC,77496,2021,337,1124.5,69.5
ICE,3030,VIC,77496,2021,399,224.5,49.5
ICE,3030,VIC,77496,2021,988,3500+,39.5
ICE,3030,VIC,77496,2021,369,0,79.5
ICE,3030,VIC,77496,2021,563,224.5,29.5
ICE,3030,VIC,77496,2021,148,349.5,85+
ICE,3030,VIC,77496,2021,1246,75.0,17.0
ICE,3030,VIC,77496,2021,1246,0,59.5
ICE,3030,VIC,77496,2021,1293,899.5,49.5
ICE,3030,VIC,77496,2021,12,1124.5,85+
ICE,3030,VIC,77496,2021,10,3249.5,22.0
ICE,3030,VIC,77496,2021,149,0,85+
ICE,3030,VIC,77496,2021,714,0,22.0
ICE,3030,VIC,77496,2021,538,0,59.5
ICE,3030,VIC,77496,2021,59,1874.5,22.0
ICE,3030,VIC,77496,2021,217,75.0,69.5
ICE,3030,VIC,77496,2021,2467,1124.5,29.5
ICE,3030,VIC,77496,2021,576,349.5,22.0
ICE,3030,VIC,77496,2021,230,349.5,17.0
ICE,3030,VIC,77496,2021,950,3249.5,39.5
ICE,3030,VIC,77496,2021,22767,0,39.5
ICE,3030,VIC,77496,2021,1596,0,29.5
ICE,3030,VIC,77496,2021,986,574.5,39.5
ICE,3030,VIC,77496,2021,454,3249.5,49.5
ICE,3030,VIC,77496,2021,2457,1124.5,39.5
ICE,3030,VIC,77496,2021,1969,1624.5,39.5
ICE,3030,VIC,77496,2021,694,574.5,22.0
ICE,3030,VIC,77496,2021,0,3500+,17.0
ICE,3030,VIC,77496,2021,777,0,49.5
ICE,3030,VIC,77496,2021,229,75.0,49.5
ICE,3030,VIC,77496,2021,1246,0,39.5
ICE,3030,VIC,77496,2021,42,1124.5,17.0
ICE,3030,VIC,77496,2021,0,2499.5,17.0
ICE,3030,VIC,77496,2021,783,574.5,49.5
ICE,3030,VIC,77496,2021,711,349.5,29.5
ICE,3030,VIC,77496,2021,73,1124.5,79.5
ICE,3030,VIC,77496,2021,129,574.5,85+
ICE,3030,VIC,77496,2021,1118,0,69.5
ICE,3030,VIC,77496,2021,440,224.5,59.5
ICE,3030,VIC,77496,2021,717,349.5,59.5
ICE,3030,VIC,77496,2021,207,3249.5,29.5
ICE,3030,VIC,77496,2021,158,1624.5,69.5
ICE,3030,VIC,77496,2021,0,3249.5,17.0
ICE,3030,VIC,77496,2021,10,1624.5,85+
ICE,3030,VIC,77496,2021,314,75.0,22.0
ICE,3030,VIC,77496,2021,84,724.5,85+
ICE,3030,VIC,77496,2021,627,349.5,79.5
ICE,3030,VIC,77496,2021,1042,0,49.5
ICE,3030,VIC,77496,2021,279,0,85+
ICE,3030,VIC,77496,2021,32,1624.5,79.5
ICE,3030,VIC,77496,2021,1396,2499.5,29.5
ICE,3030,VIC,77496,2021,459,449.5,22.0
ICE,3030,VIC,77496,2021,233,449.5,85+
ICE,3030,VIC,77496,2021,494,224.5,69.5
ICE,3030,VIC,77496,2021,3076,0,79.5
ICE,3030,VIC,77496,2021,294,75.0,29.5
ICE,3030,VIC,77496,2021,1297,724.5,39.5
ICE,3030,VIC,77496,2021,50,2499.5,22.0
ICE,3030,VIC,77496,2021,141,1624.5,22.0
ICE,3030,VIC,77496,2021,115,899.5,79.5
ICE,3030,VIC,77496,2021,6759,0,69.5
ICE,3030,VIC,77496,2021,512,1874.5,59.5
ICE,3030,VIC,77496,2021,881,724.5,49.5
ICE,3030,VIC,77496,2021,764,224.5,17.0
ICE,3030,VIC,77496,2021,178,3249.5,59.5
ICE,3030,VIC,77496,2021,30,899.5,85+
ICE,3030,VIC,77496,2021,102,1874.5,69.5
ICE,3030,VIC,77496,2021,73,899.5,17.0
ICE,3030,VIC,77496,2021,1712,0,39.5
ICE,3030,VIC,77496,2021,6,1374.5,85+
ICE,3030,VIC,77496,2021,59,75.0,79.5
ICE,3030,VIC,77496,2021,0,3249.5,85+
ICE,3030,VIC,77496,2021,704,449.5,39.5
ICE,3030,VIC,77496,2021,2095,899.5,29.5
ICE,3030,VIC,77496,2021,213,574.5,17.0
ICE,3030,VIC,77496,2021,1871,2499.5,49.5
ICE,3030,VIC,77496,2021,727,1374.5,59.5
ICE,3030,VIC,77496,2021,0,1874.5,17.0
ICE,3030,VIC,77496,2021,644,574.5,59.5
ICE,3030,VIC,77496,2021,720,1124.5,22.0
ICE,3030,VIC,77496,2021,1147,0,85+
ICE,3030,VIC,77496,2021,1969,1374.5,39.5
ICE,3030,VIC,77496,2021,268,3500+,59.5
ICE,3030,VIC,77496,2021,414,0,17.0
ICE,3030,VIC,77496,2021,166,2499.5,69.5
ICE,3030,VIC,77496,2021,6820,0,22.0
ICE,3030,VIC,77496,2021,933,1874.5,29.5
ICE,3030,VIC,77496,2021,192,1374.5,69.5
ICE,3030,VIC,77496,2021,0,1874.5,85+
ICE,3030,VIC,77496,2021,579,224.5,39.5
ICE,3030,VIC,77496,2021,110,724.5,17.0
ICE,3030,VIC,77496,2021,11,3500+,79.5
ICE,3030,VIC,77496,2021,581,449.5,59.5
ICE,3030,VIC,77496,2021,14671,0,49.5
ICE,3030,VIC,77496,2021,1280,1624.5,49.5
ICE,3030,VIC,77496,2021,203,724.5,79.5
ICE,3030,VIC,77496,2021,8,1374.5,17.0
ICE,3030,VIC,77496,2021,42,1374.5,79.5
ICE,3030,VIC,77496,2021,16,1874.5,79.5
ICE,3030,VIC,77496,2021,3,3500+,85+
ICE,3030,VIC,77496,2021,3,3500+,22.0
ICE,3030,VIC,77496,2021,412,724.5,69.5
ICE,3030,VIC,77496,2021,209,75.0,59.5
ICE,3030,VIC,77496,2021,3437,0,17.0
ICE,3030,VIC,77496,2021,1012,574.5,29.5
ICE,3030,VIC,77496,2021,920,449.5,69.5
ICE,3030,VIC,77496,2021,9998,0,59.5
ICE,3030,VIC,77496,2021,18359,0,29.5
ICE,3030,VIC,77496,2021,181,3500+,29.5
ICE,3030,VIC,77496,2021,17,2499.5,79.5
ICE,3030,VIC,77496,2021,49,224.5,85+
ICE,3030,VIC,77496,2021,1269,1374.5,49.5
ICE,3030,VIC,77496,2021,1586,1874.5,39.5
ICE,3030,VIC,77496,2021,441,0,69.5
ICE,3030,VIC,77496,2021,1832,899.5,39.5
ICE,3030,VIC,77496,2021,53,3500+,69.5
ICE,3030,VIC,77496,2021,3487,2499.5,39.5
ICE,3030,VIC,77496,2021,664,224.5,22.0
ICE,3030,VIC,77496,2021,202,449.5,17.0
ICE,3030,VIC,77496,2021,546,449.5,49.5
ICE,3030,VIC,77496,2021,802,899.5,59.5
ICE,3030,VIC,77496,2021,1986,1374.5,29.5
ICE,3030,VIC,77496,2021,798,2499.5,59.5
ICE,3030,VIC,77496,2021,686,3500+,49.5
ICE,3030,VIC,77496,2021,14,75.0,85+
ICE,3030,VIC,77496,2021,711,724.5,22.0
ICE,3030,VIC,77496,2021,682,449.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,572,349.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,7,1624.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,694,574.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,493,0,22.0
Hybrid/PHEV,3030,VIC,980,2021,6749,0,17.0
Hybrid/PHEV,3030,VIC,980,2021,840,899.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,1058,1124.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,35,3249.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,1024,1874.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,4,3249.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,361,75.0,39.5
Hybrid/PHEV,3030,VIC,980,2021,3,2499.5,85+
Hybrid/PHEV,3030,VIC,980,2021,1266,0,29.5
Hybrid/PHEV,3030,VIC,980,2021,654,349.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,194,224.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,624,449.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,1571,1124.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,600,724.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,348,899.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,1592,1624.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,1072,349.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,1383,724.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,374,574.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,326,0,79.5
Hybrid/PHEV,3030,VIC,980,2021,357,1374.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,669,1624.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,337,1124.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,399,224.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,988,3500+,39.5
Hybrid/PHEV,3030,VIC,980,2021,369,0,79.5
Hybrid/PHEV,3030,VIC,980,2021,563,224.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,148,349.5,85+
Hybrid/PHEV,3030,VIC,980,2021,1246,75.0,17.0
Hybrid/PHEV,3030,VIC,980,2021,1246,0,59.5
Hybrid/PHEV,3030,VIC,980,2021,1293,899.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,12,1124.5,85+
Hybrid/PHEV,3030,VIC,980,2021,10,3249.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,149,0,85+
Hybrid/PHEV,3030,VIC,980,2021,714,0,22.0
Hybrid/PHEV,3030,VIC,980,2021,538,0,59.5
Hybrid/PHEV,3030,VIC,980,2021,59,1874.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,217,75.0,69.5
Hybrid/PHEV,3030,VIC,980,2021,2467,1124.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,576,349.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,230,349.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,950,3249.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,22767,0,39.5
Hybrid/PHEV,3030,VIC,980,2021,1596,0,29.5
Hybrid/PHEV,3030,VIC,980,2021,986,574.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,454,3249.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,2457,1124.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,1969,1624.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,694,574.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,0,3500+,17.0
Hybrid/PHEV,3030,VIC,980,2021,777,0,49.5
Hybrid/PHEV,3030,VIC,980,2021,229,75.0,49.5
Hybrid/PHEV,3030,VIC,980,2021,1246,0,39.5
Hybrid/PHEV,3030,VIC,980,2021,42,1124.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,0,2499.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,783,574.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,711,349.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,73,1124.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,129,574.5,85+
Hybrid/PHEV,3030,VIC,980,2021,1118,0,69.5
Hybrid/PHEV,3030,VIC,980,2021,440,224.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,717,349.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,207,3249.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,158,1624.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,0,3249.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,10,1624.5,85+
Hybrid/PHEV,3030,VIC,980,2021,314,75.0,22.0
Hybrid/PHEV,3030,VIC,980,2021,84,724.5,85+
Hybrid/PHEV,3030,VIC,980,2021,627,349.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,1042,0,49.5
Hybrid/PHEV,3030,VIC,980,2021,279,0,85+
Hybrid/PHEV,3030,VIC,980,2021,32,1624.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,1396,2499.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,459,449.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,233,449.5,85+
Hybrid/PHEV,3030,VIC,980,2021,494,224.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,3076,0,79.5
Hybrid/PHEV,3030,VIC,980,2021,294,75.0,29.5
Hybrid/PHEV,3030,VIC,980,2021,1297,724.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,50,2499.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,141,1624.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,115,899.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,6759,0,69.5
Hybrid/PHEV,3030,VIC,980,2021,512,1874.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,881,724.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,764,224.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,178,3249.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,30,899.5,85+
Hybrid/PHEV,3030,VIC,980,2021,102,1874.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,73,899.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,1712,0,39.5
Hybrid/PHEV,3030,VIC,980,2021,6,1374.5,85+
Hybrid/PHEV,3030,VIC,980,2021,59,75.0,79.5
Hybrid/PHEV,3030,VIC,980,2021,0,3249.5,85+
Hybrid/PHEV,3030,VIC,980,2021,704,449.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,2095,899.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,213,574.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,1871,2499.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,727,1374.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,0,1874.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,644,574.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,720,1124.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,1147,0,85+
Hybrid/PHEV,3030,VIC,980,2021,1969,1374.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,268,3500+,59.5
Hybrid/PHEV,3030,VIC,980,2021,414,0,17.0
Hybrid/PHEV,3030,VIC,980,2021,166,2499.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,6820,0,22.0
Hybrid/PHEV,3030,VIC,980,2021,933,1874.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,192,1374.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,0,1874.5,85+
Hybrid/PHEV,3030,VIC,980,2021,579,224.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,110,724.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,11,3500+,79.5
Hybrid/PHEV,3030,VIC,980,2021,581,449.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,14671,0,49.5
Hybrid/PHEV,3030,VIC,980,2021,1280,1624.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,203,724.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,8,1374.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,42,1374.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,16,1874.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,3,3500+,85+
Hybrid/PHEV,3030,VIC,980,2021,3,3500+,22.0
Hybrid/PHEV,3030,VIC,980,2021,412,724.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,209,75.0,59.5
Hybrid/PHEV,3030,VIC,980,2021,3437,0,17.0
Hybrid/PHEV,3030,VIC,980,2021,1012,574.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,920,449.5,69.5
Hybrid/PHEV,3030,VIC,980,2021,9998,0,59.5
Hybrid/PHEV,3030,VIC,980,2021,18359,0,29.5
Hybrid/PHEV,3030,VIC,980,2021,181,3500+,29.5
Hybrid/PHEV,3030,VIC,980,2021,17,2499.5,79.5
Hybrid/PHEV,3030,VIC,980,2021,49,224.5,85+
Hybrid/PHEV,3030,VIC,980,2021,1269,1374.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,1586,1874.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,441,0,69.5
Hybrid/PHEV,3030,VIC,980,2021,1832,899.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,53,3500+,69.5
Hybrid/PHEV,3030,VIC,980,2021,3487,2499.5,39.5
Hybrid/PHEV,3030,VIC,980,2021,664,224.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,202,449.5,17.0
Hybrid/PHEV,3030,VIC,980,2021,546,449.5,49.5
Hybrid/PHEV,3030,VIC,980,2021,802,899.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,1986,1374.5,29.5
Hybrid/PHEV,3030,VIC,980,2021,798,2499.5,59.5
Hybrid/PHEV,3030,VIC,980,2021,686,3500+,49.5
Hybrid/PHEV,3030,VIC,980,2021,14,75.0,85+
Hybrid/PHEV,3030,VIC,980,2021,711,724.5,22.0
Hybrid/PHEV,3030,VIC,980,2021,682,449.5,29.5
ICE,3030,VIC,77870,2022,572,349.5,49.5
ICE,3030,VIC,77870,2022,7,1624.5,17.0
ICE,3030,VIC,77870,2022,694,574.5,69.5
ICE,3030,VIC,77870,2022,493,0,22.0
ICE,3030,VIC,77870,2022,6749,0,17.0
ICE,3030,VIC,77870,2022,840,899.5,22.0
ICE,3030,VIC,77870,2022,1058,1124.5,59.5
ICE,3030,VIC,77870,2022,35,3249.5,69.5
ICE,3030,VIC,77870,2022,1024,1874.5,49.5
ICE,3030,VIC,77870,2022,4,3249.5,79.5
ICE,3030,VIC,77870,2022,361,75.0,39.5
ICE,3030,VIC,77870,2022,3,2499.5,85+
ICE,3030,VIC,77870,2022,1266,0,29.5
ICE,3030,VIC,77870,2022,654,349.5,39.5
ICE,3030,VIC,77870,2022,194,224.5,79.5
ICE,3030,VIC,77870,2022,624,449.5,79.5
ICE,3030,VIC,77870,2022,1571,1124.5,49.5
ICE,3030,VIC,77870,2022,600,724.5,59.5
ICE,3030,VIC,77870,2022,348,899.5,69.5
ICE,3030,VIC,77870,2022,1592,1624.5,29.5
ICE,3030,VIC,77870,2022,1072,349.5,69.5
ICE,3030,VIC,77870,2022,1383,724.5,29.5
ICE,3030,VIC,77870,2022,374,574.5,79.5
ICE,3030,VIC,77870,2022,326,0,79.5
ICE,3030,VIC,77870,2022,357,1374.5,22.0
ICE,3030,VIC,77870,2022,669,1624.5,59.5
ICE,3030,VIC,77870,2022,337,1124.5,69.5
ICE,3030,VIC,77870,2022,399,224.5,49.5
ICE,3030,VIC,77870,2022,988,3500+,39.5
ICE,3030,VIC,77870,2022,369,0,79.5
ICE,3030,VIC,77870,2022,563,224.5,29.5
ICE,3030,VIC,77870,2022,148,349.5,85+
ICE,3030,VIC,77870,2022,1246,75.0,17.0
