Postcode,State,Fuel Type,Registrations as at 31 January 2021,Registrations as at 31 January 2022,Registrations as at 31 January 2023
6488,WA,Hydrogen Cell Vehicle,0,0,0
6488,WA,Hybrid,0,0,0
6489,WA,Internal Combustion Engine,92,92,96
6489,WA,Battery Electric Vehicle,0,0,0
6489,WA,Hydrogen Cell Vehicle,0,0,0
6489,WA,Hybrid,0,0,0
6490,WA,Internal Combustion Engine,241,249,247
6490,WA,Battery Electric Vehicle,0,0,0
6490,WA,Hydrogen Cell Vehicle,0,0,0
6490,WA,Hybrid,0,0,3
6501,WA,Internal Combustion Engine,1063,1070,1075
6501,WA,Battery Electric Vehicle,0,0,3
6501,WA,Hydrogen Cell Vehicle,0,0,0
6501,WA,Hybrid,3,3,7
6502,WA,Internal Combustion Engine,1325,1368,1401
6502,WA,Battery Electric Vehicle,0,3,4
6502,WA,Hydrogen Cell Vehicle,0,0,0
6502,WA,Hybrid,7,14,19
6503,WA,Internal Combustion Engine,2341,2425,2542
6503,WA,Battery Electric Vehicle,0,0,6
6503,WA,Hydrogen Cell Vehicle,0,0,0
6503,WA,Hybrid,6,13,21
6504,WA,Internal Combustion Engine,124,133,157
6504,WA,Battery Electric Vehicle,0,0,0
6504,WA,Hydrogen Cell Vehicle,0,0,0
6504,WA,Hybrid,0,3,3
6505,WA,Internal Combustion Engine,191,183,200
6505,WA,Battery Electric Vehicle,0,0,0
6505,WA,Hydrogen Cell Vehicle,0,0,0
6505,WA,Hybrid,0,0,0
6506,WA,Internal Combustion Engine,79,74,76
6506,WA,Battery Electric Vehicle,0,0,0
6506,WA,Hydrogen Cell Vehicle,0,0,0
6506,WA,Hybrid,0,0,0
6507,WA,Internal Combustion Engine,729,728,755
6507,WA,Battery Electric Vehicle,0,0,0
6507,WA,Hydrogen Cell Vehicle,0,0,0
6507,WA,Hybrid,4,4,10
6509,WA,Internal Combustion Engine,164,173,170
6509,WA,Battery Electric Vehicle,0,0,0
6509,WA,Hydrogen Cell Vehicle,0,0,0
6509,WA,Hybrid,4,6,6
6510,WA,Internal Combustion Engine,1911,1892,1946
6510,WA,Battery Electric Vehicle,0,0,3
6510,WA,Hydrogen Cell Vehicle,0,0,0
6510,WA,Hybrid,7,12,21
6511,WA,Internal Combustion Engine,564,542,573
6511,WA,Battery Electric Vehicle,0,0,3
6511,WA,Hydrogen Cell Vehicle,0,0,0
6511,WA,Hybrid,3,0,0
6512,WA,Internal Combustion Engine,117,115,118
6512,WA,Battery Electric Vehicle,0,0,0
6512,WA,Hydrogen Cell Vehicle,0,0,0
6512,WA,Hybrid,3,3,3
6513,WA,Internal Combustion Engine,219,227,215
6513,WA,Battery Electric Vehicle,0,0,0
6513,WA,Hydrogen Cell Vehicle,0,0,0
6513,WA,Hybrid,3,3,0
6514,WA,Internal Combustion Engine,700,717,757
6514,WA,Battery Electric Vehicle,0,0,0
6514,WA,Hydrogen Cell Vehicle,0,0,0
6514,WA,Hybrid,0,0,0
6515,WA,Internal Combustion Engine,422,425,426
6515,WA,Battery Electric Vehicle,0,0,0
6515,WA,Hydrogen Cell Vehicle,0,0,0
6515,WA,Hybrid,0,0,3
6516,WA,Internal Combustion Engine,1840,1938,2041
6516,WA,Battery Electric Vehicle,0,3,3
6516,WA,Hydrogen Cell Vehicle,0,0,0
6516,WA,Hybrid,8,13,20
6517,WA,Internal Combustion Engine,518,518,504
6517,WA,Battery Electric Vehicle,0,0,0
6517,WA,Hydrogen Cell Vehicle,0,0,0
6517,WA,Hybrid,0,3,0
6518,WA,Internal Combustion Engine,281,275,281
6518,WA,Battery Electric Vehicle,0,0,0
6518,WA,Hydrogen Cell Vehicle,0,0,0
6518,WA,Hybrid,0,0,0
6519,WA,Internal Combustion Engine,559,568,577
6519,WA,Battery Electric Vehicle,0,0,0
6519,WA,Hydrogen Cell Vehicle,0,0,0
6519,WA,Hybrid,0,0,3
6521,WA,Internal Combustion Engine,489,516,534
6521,WA,Battery Electric Vehicle,0,0,0
6521,WA,Hydrogen Cell Vehicle,0,0,0
6521,WA,Hybrid,3,0,6
6522,WA,Internal Combustion Engine,652,671,708
6522,WA,Battery Electric Vehicle,0,0,0
6522,WA,Hydrogen Cell Vehicle,0,0,0
6522,WA,Hybrid,3,0,3
6525,WA,Internal Combustion Engine,3361,3446,3553
6525,WA,Battery Electric Vehicle,0,0,0
6525,WA,Hydrogen Cell Vehicle,0,0,0
6525,WA,Hybrid,11,24,25
6528,WA,Internal Combustion Engine,530,503,538
6528,WA,Battery Electric Vehicle,0,0,0
6528,WA,Hydrogen Cell Vehicle,0,0,0
6528,WA,Hybrid,4,3,3
6530,WA,Internal Combustion Engine,26970,27387,27832
6530,WA,Battery Electric Vehicle,3,4,14
6530,WA,Hydrogen Cell Vehicle,0,0,0
6530,WA,Hybrid,166,240,332
6532,WA,Internal Combustion Engine,5993,6238,6442
6532,WA,Battery Electric Vehicle,0,0,0
6532,WA,Hydrogen Cell Vehicle,0,0,0
6532,WA,Hybrid,22,33,61
6535,WA,Internal Combustion Engine,1626,1654,1608
6535,WA,Battery Electric Vehicle,0,0,0
6535,WA,Hydrogen Cell Vehicle,0,0,0
6535,WA,Hybrid,3,3,10
6536,WA,Internal Combustion Engine,1286,1314,1312
6536,WA,Battery Electric Vehicle,0,0,0
6536,WA,Hydrogen Cell Vehicle,0,0,0
6536,WA,Hybrid,0,3,9
6537,WA,Internal Combustion Engine,741,735,768
6537,WA,Battery Electric Vehicle,0,0,0
6537,WA,Hydrogen Cell Vehicle,0,0,0
6537,WA,Hybrid,3,3,0
6556,WA,Internal Combustion Engine,2076,2104,2139
6556,WA,Battery Electric Vehicle,3,4,3
6556,WA,Hydrogen Cell Vehicle,0,0,0
6556,WA,Hybrid,7,12,20
6558,WA,Internal Combustion Engine,772,800,834
6558,WA,Battery Electric Vehicle,0,0,0
6558,WA,Hydrogen Cell Vehicle,0,0,0
6558,WA,Hybrid,5,10,9
6560,WA,Internal Combustion Engine,1238,1331,1357
6560,WA,Battery Electric Vehicle,0,3,5
6560,WA,Hydrogen Cell Vehicle,0,0,0
6560,WA,Hybrid,6,10,10
6562,WA,Internal Combustion Engine,1275,1371,1416
6562,WA,Battery Electric Vehicle,0,3,5
6562,WA,Hydrogen Cell Vehicle,0,0,0
6562,WA,Hybrid,6,7,11
6564,WA,Internal Combustion Engine,431,447,461
6564,WA,Battery Electric Vehicle,0,0,0
6564,WA,Hydrogen Cell Vehicle,0,0,0
6564,WA,Hybrid,3,0,0
6566,WA,Internal Combustion Engine,3694,3735,3825
6566,WA,Battery Electric Vehicle,3,3,3
6566,WA,Hydrogen Cell Vehicle,0,0,0
6566,WA,Hybrid,12,18,25
6567,WA,Internal Combustion Engine,247,285,304
6567,WA,Battery Electric Vehicle,0,3,3
6567,WA,Hydrogen Cell Vehicle,0,0,0
6567,WA,Hybrid,0,0,0
6568,WA,Internal Combustion Engine,240,239,241
6568,WA,Battery Electric Vehicle,0,0,0
6568,WA,Hydrogen Cell Vehicle,0,0,0
6568,WA,Hybrid,0,0,0
6569,WA,Internal Combustion Engine,352,347,335
6569,WA,Battery Electric Vehicle,0,0,0
6569,WA,Hydrogen Cell Vehicle,0,0,0
6569,WA,Hybrid,0,0,5
6571,WA,Internal Combustion Engine,140,135,160
6571,WA,Battery Electric Vehicle,0,0,0
6571,WA,Hydrogen Cell Vehicle,0,0,0
6571,WA,Hybrid,3,0,0
6572,WA,Internal Combustion Engine,82,90,86
6572,WA,Battery Electric Vehicle,0,0,0
6572,WA,Hydrogen Cell Vehicle,0,0,0
6572,WA,Hybrid,0,3,3
6574,WA,Internal Combustion Engine,86,131,142
6574,WA,Battery Electric Vehicle,0,0,0
6574,WA,Hydrogen Cell Vehicle,0,0,0
6574,WA,Hybrid,0,0,0
6575,WA,Internal Combustion Engine,199,200,206
6575,WA,Battery Electric Vehicle,0,0,0
6575,WA,Hydrogen Cell Vehicle,0,0,0
6575,WA,Hybrid,0,0,0
6603,WA,Internal Combustion Engine,1118,1100,1120
6603,WA,Battery Electric Vehicle,0,0,0
6603,WA,Hydrogen Cell Vehicle,0,0,0
6603,WA,Hybrid,14,19,26
6605,WA,Internal Combustion Engine,46,51,49
6605,WA,Battery Electric Vehicle,0,0,0
6605,WA,Hydrogen Cell Vehicle,0,0,0
6605,WA,Hybrid,0,0,0
6606,WA,Internal Combustion Engine,223,247,264
6606,WA,Battery Electric Vehicle,0,0,0
6606,WA,Hydrogen Cell Vehicle,0,0,0
6606,WA,Hybrid,0,0,0
6608,WA,Internal Combustion Engine,113,110,110
6608,WA,Battery Electric Vehicle,0,0,0
6608,WA,Hydrogen Cell Vehicle,0,0,0
6608,WA,Hybrid,0,0,3
6609,WA,Internal Combustion Engine,831,872,869
6609,WA,Battery Electric Vehicle,0,0,0
6609,WA,Hydrogen Cell Vehicle,0,0,0
6609,WA,Hybrid,4,5,9
6612,WA,Internal Combustion Engine,258,249,259
6612,WA,Battery Electric Vehicle,0,0,0
6612,WA,Hydrogen Cell Vehicle,0,0,0
6612,WA,Hybrid,0,0,0
6613,WA,Internal Combustion Engine,81,80,76
6613,WA,Battery Electric Vehicle,0,0,0
6613,WA,Hydrogen Cell Vehicle,0,0,0
6613,WA,Hybrid,0,0,0
6614,WA,Internal Combustion Engine,16,16,17
6614,WA,Battery Electric Vehicle,0,0,0
6614,WA,Hydrogen Cell Vehicle,0,0,0
6614,WA,Hybrid,0,0,0
6616,WA,Internal Combustion Engine,93,94,94
6616,WA,Battery Electric Vehicle,0,0,0
6616,WA,Hydrogen Cell Vehicle,0,0,0
6616,WA,Hybrid,0,0,3
6620,WA,Internal Combustion Engine,334,325,352
6620,WA,Battery Electric Vehicle,0,0,0
6620,WA,Hydrogen Cell Vehicle,0,0,0
6620,WA,Hybrid,3,0,3
6623,WA,Internal Combustion Engine,631,606,630
6623,WA,Battery Electric Vehicle,0,0,0
6623,WA,Hydrogen Cell Vehicle,0,0,0
6623,WA,Hybrid,3,3,3
6625,WA,Internal Combustion Engine,10,16,14
6625,WA,Battery Electric Vehicle,0,0,0
6625,WA,Hydrogen Cell Vehicle,0,0,0
6625,WA,Hybrid,0,0,0
6627,WA,Internal Combustion Engine,32,40,33
6627,WA,Battery Electric Vehicle,0,0,0
6627,WA,Hydrogen Cell Vehicle,0,0,0
6627,WA,Hybrid,0,0,0
6628,WA,Internal Combustion Engine,16,11,9
6628,WA,Battery Electric Vehicle,0,0,0
6628,WA,Hydrogen Cell Vehicle,0,0,0
6628,WA,Hybrid,0,0,0
6630,WA,Internal Combustion Engine,655,629,671
6630,WA,Battery Electric Vehicle,0,0,0
6630,WA,Hydrogen Cell Vehicle,0,0,0
6630,WA,Hybrid,3,3,3
6631,WA,Internal Combustion Engine,13,22,29
6631,WA,Battery Electric Vehicle,0,0,0
6631,WA,Hydrogen Cell Vehicle,0,0,0
6631,WA,Hybrid,0,3,0
6632,WA,Internal Combustion Engine,38,36,36
6632,WA,Battery Electric Vehicle,0,0,0
6632,WA,Hydrogen Cell Vehicle,0,0,0
6632,WA,Hybrid,0,0,0
6635,WA,Internal Combustion Engine,153,157,151
6635,WA,Battery Electric Vehicle,0,0,0
6635,WA,Hydrogen Cell Vehicle,0,0,0
6635,WA,Hybrid,0,0,0
6638,WA,Internal Combustion Engine,500,478,502
6638,WA,Battery Electric Vehicle,0,0,0
6638,WA,Hydrogen Cell Vehicle,0,0,0
6638,WA,Hybrid,0,0,0
6639,WA,Internal Combustion Engine,82,88,91
6639,WA,Battery Electric Vehicle,0,0,0
6639,WA,Hydrogen Cell Vehicle,0,0,0
6639,WA,Hybrid,0,0,0
6640,WA,Internal Combustion Engine,245,276,196
6640,WA,Battery Electric Vehicle,0,0,0
6640,WA,Hydrogen Cell Vehicle,0,0,0
6640,WA,Hybrid,0,3,0
6642,WA,Internal Combustion Engine,627,584,577
6642,WA,Battery Electric Vehicle,0,0,0
6642,WA,Hydrogen Cell Vehicle,0,0,0
6642,WA,Hybrid,3,3,3
6646,WA,Internal Combustion Engine,147,146,144
6646,WA,Battery Electric Vehicle,0,0,0
6646,WA,Hydrogen Cell Vehicle,0,0,0
6646,WA,Hybrid,0,0,0
6701,WA,Internal Combustion Engine,4084,4147,4100
6701,WA,Battery Electric Vehicle,0,0,0
6701,WA,Hydrogen Cell Vehicle,0,0,0
6701,WA,Hybrid,6,32,59
6705,WA,Internal Combustion Engine,82,93,99
6705,WA,Battery Electric Vehicle,0,0,0
6705,WA,Hydrogen Cell Vehicle,0,0,0
6705,WA,Hybrid,0,0,0
6707,WA,Internal Combustion Engine,2349,2508,2598
6707,WA,Battery Electric Vehicle,0,0,0
6707,WA,Hydrogen Cell Vehicle,0,0,0
6707,WA,Hybrid,4,6,7
6710,WA,Internal Combustion Engine,694,683,684
6710,WA,Battery Electric Vehicle,0,0,0
6710,WA,Hydrogen Cell Vehicle,0,0,0
6710,WA,Hybrid,0,3,3
6712,WA,Internal Combustion Engine,0,0,0
6712,WA,Battery Electric Vehicle,0,0,0
6712,WA,Hydrogen Cell Vehicle,0,0,0
6712,WA,Hybrid,0,0,0
6713,WA,Internal Combustion Engine,1031,1069,1077
6713,WA,Battery Electric Vehicle,0,0,0
6713,WA,Hydrogen Cell Vehicle,0,0,0
6713,WA,Hybrid,5,6,11
6714,WA,Internal Combustion Engine,12442,12363,12665
6714,WA,Battery Electric Vehicle,0,3,13
6714,WA,Hydrogen Cell Vehicle,0,0,0
6714,WA,Hybrid,54,87,118
6716,WA,Internal Combustion Engine,367,383,360
6716,WA,Battery Electric Vehicle,0,0,0
6716,WA,Hydrogen Cell Vehicle,0,0,0
6716,WA,Hybrid,0,0,0
6718,WA,Internal Combustion Engine,520,517,524
6718,WA,Battery Electric Vehicle,0,0,0
6718,WA,Hydrogen Cell Vehicle,0,0,0
6718,WA,Hybrid,3,3,7
6720,WA,Internal Combustion Engine,1603,1633,1659
6720,WA,Battery Electric Vehicle,0,0,0
6720,WA,Hydrogen Cell Vehicle,0,0,0
6720,WA,Hybrid,5,7,11
6721,WA,Internal Combustion Engine,3851,4099,4085
6721,WA,Battery Electric Vehicle,3,3,0
6721,WA,Hydrogen Cell Vehicle,0,0,0
6721,WA,Hybrid,42,59,71
6722,WA,Internal Combustion Engine,7679,7739,7674
6722,WA,Battery Electric Vehicle,0,0,4
6722,WA,Hydrogen Cell Vehicle,0,0,0
6722,WA,Hybrid,41,58,70
6725,WA,Internal Combustion Engine,8642,8719,8689
6725,WA,Battery Electric Vehicle,3,0,6
6725,WA,Hydrogen Cell Vehicle,0,0,0
6725,WA,Hybrid,30,44,69
6726,WA,Internal Combustion Engine,3089,3227,3282
6726,WA,Battery Electric Vehicle,0,0,3
6726,WA,Hydrogen Cell Vehicle,0,0,0
6726,WA,Hybrid,14,17,26
6728,WA,Internal Combustion Engine,2427,2393,2332
6728,WA,Battery Electric Vehicle,0,0,0
6728,WA,Hydrogen Cell Vehicle,0,0,0
6728,WA,Hybrid,3,3,8
6740,WA,Internal Combustion Engine,464,428,421
6740,WA,Battery Electric Vehicle,0,0,0
6740,WA,Hydrogen Cell Vehicle,0,0,0
6740,WA,Hybrid,0,3,3
6743,WA,Internal Combustion Engine,4610,4644,4525
6743,WA,Battery Electric Vehicle,0,3,6
6743,WA,Hydrogen Cell Vehicle,0,0,0
6743,WA,Hybrid,22,27,27
6751,WA,Internal Combustion Engine,2125,2139,2116
6751,WA,Battery Electric Vehicle,0,0,0
6751,WA,Hydrogen Cell Vehicle,0,0,0
6751,WA,Hybrid,5,5,3
6753,WA,Internal Combustion Engine,3142,3130,2944
6753,WA,Battery Electric Vehicle,0,3,0
6753,WA,Hydrogen Cell Vehicle,0,0,0
6753,WA,Hybrid,13,11,18
6754,WA,Internal Combustion Engine,857,844,875
6754,WA,Battery Electric Vehicle,0,0,0
6754,WA,Hydrogen Cell Vehicle,0,0,0
6754,WA,Hybrid,3,4,3
6758,WA,Internal Combustion Engine,56,65,72
6758,WA,Battery Electric Vehicle,0,0,0
6758,WA,Hydrogen Cell Vehicle,0,0,0
6758,WA,Hybrid,0,0,0
6760,WA,Internal Combustion Engine,248,259,273
6760,WA,Battery Electric Vehicle,0,0,0
6760,WA,Hydrogen Cell Vehicle,0,0,0
6760,WA,Hybrid,3,0,0
6762,WA,Internal Combustion Engine,3,3,3
6762,WA,Battery Electric Vehicle,0,0,0
6762,WA,Hydrogen Cell Vehicle,0,0,0
6762,WA,Hybrid,0,0,0
6765,WA,Internal Combustion Engine,748,717,697
6765,WA,Battery Electric Vehicle,0,0,0
6765,WA,Hydrogen Cell Vehicle,0,0,0
6765,WA,Hybrid,0,5,4
6770,WA,Internal Combustion Engine,786,750,719
6770,WA,Battery Electric Vehicle,0,0,0
6770,WA,Hydrogen Cell Vehicle,0,0,0
6770,WA,Hybrid,3,0,0
7000,TAS,Internal Combustion Engine,17028,17391,17998
7000,TAS,Battery Electric Vehicle,33,72,151
7000,TAS,Hydrogen Cell Vehicle,0,0,0
7000,TAS,Hybrid,343,471,660
7004,TAS,Internal Combustion Engine,5242,5295,5218
7004,TAS,Battery Electric Vehicle,31,48,82
7004,TAS,Hydrogen Cell Vehicle,0,0,0
7004,TAS,Hybrid,59,70,90
7005,TAS,Internal Combustion Engine,9593,9765,9623
7005,TAS,Battery Electric Vehicle,30,63,106
7005,TAS,Hydrogen Cell Vehicle,0,0,0
7005,TAS,Hybrid,136,161,195
7007,TAS,Internal Combustion Engine,2459,2472,2455
7007,TAS,Battery Electric Vehicle,6,20,28
7007,TAS,Hydrogen Cell Vehicle,0,0,0
7007,TAS,Hybrid,31,52,85
7008,TAS,Internal Combustion Engine,9540,9851,9815
7008,TAS,Battery Electric Vehicle,12,34,67
7008,TAS,Hydrogen Cell Vehicle,0,0,0
7008,TAS,Hybrid,121,160,206
7009,TAS,Internal Combustion Engine,12128,12341,12155
7009,TAS,Battery Electric Vehicle,11,30,47
7009,TAS,Hydrogen Cell Vehicle,0,0,0
7009,TAS,Hybrid,192,228,289
7010,TAS,Internal Combustion Engine,13164,13436,13549
7010,TAS,Battery Electric Vehicle,4,10,23
7010,TAS,Hydrogen Cell Vehicle,0,0,0
7010,TAS,Hybrid,163,238,265
7011,TAS,Internal Combustion Engine,11168,11356,11723
7011,TAS,Battery Electric Vehicle,5,11,19
7011,TAS,Hydrogen Cell Vehicle,0,0,0
7011,TAS,Hybrid,80,108,133
7012,TAS,Internal Combustion Engine,790,843,837
7012,TAS,Battery Electric Vehicle,0,0,3
7012,TAS,Hydrogen Cell Vehicle,0,0,0
7012,TAS,Hybrid,4,6,8
7015,TAS,Internal Combustion Engine,8097,8170,8197
7015,TAS,Battery Electric Vehicle,7,18,31
7015,TAS,Hydrogen Cell Vehicle,0,0,0
7015,TAS,Hybrid,71,101,120
7016,TAS,Internal Combustion Engine,1742,1822,1821
7016,TAS,Battery Electric Vehicle,0,3,0
7016,TAS,Hydrogen Cell Vehicle,0,0,0
7016,TAS,Hybrid,9,11,14
7017,TAS,Internal Combustion Engine,5328,5507,5614
7017,TAS,Battery Electric Vehicle,5,8,20
7017,TAS,Hydrogen Cell Vehicle,0,0,0
7017,TAS,Hybrid,18,25,40
7018,TAS,Internal Combustion Engine,17036,17469,17564
7018,TAS,Battery Electric Vehicle,19,42,75
7018,TAS,Hydrogen Cell Vehicle,0,0,0
7018,TAS,Hybrid,165,222,294
7019,TAS,Internal Combustion Engine,4679,4994,5363
7019,TAS,Battery Electric Vehicle,0,3,9
7019,TAS,Hydrogen Cell Vehicle,0,0,0
7019,TAS,Hybrid,21,37,54
7020,TAS,Internal Combustion Engine,2383,2430,2451
7020,TAS,Battery Electric Vehicle,3,10,19
7020,TAS,Hydrogen Cell Vehicle,0,0,0
7020,TAS,Hybrid,18,18,24
7021,TAS,Internal Combustion Engine,2049,2085,2120
7021,TAS,Battery Electric Vehicle,3,5,9
7021,TAS,Hydrogen Cell Vehicle,0,0,0
7021,TAS,Hybrid,15,13,19
7022,TAS,Internal Combustion Engine,894,903,899
7022,TAS,Battery Electric Vehicle,0,3,4
7022,TAS,Hydrogen Cell Vehicle,0,0,0
7022,TAS,Hybrid,0,5,7
7023,TAS,Internal Combustion Engine,337,351,374
7023,TAS,Battery Electric Vehicle,0,0,0
7023,TAS,Hydrogen Cell Vehicle,0,0,0
7023,TAS,Hybrid,4,4,4
7024,TAS,Internal Combustion Engine,454,465,472
7024,TAS,Battery Electric Vehicle,0,0,0
7024,TAS,Hydrogen Cell Vehicle,0,0,0
7024,TAS,Hybrid,3,0,0
7025,TAS,Internal Combustion Engine,1761,1783,1861
7025,TAS,Battery Electric Vehicle,3,3,11
7025,TAS,Hydrogen Cell Vehicle,0,0,0
7025,TAS,Hybrid,4,8,9
7026,TAS,Internal Combustion Engine,975,1008,1036
7026,TAS,Battery Electric Vehicle,0,0,0
7026,TAS,Hydrogen Cell Vehicle,0,0,0
7026,TAS,Hybrid,5,9,8
7027,TAS,Internal Combustion Engine,329,351,376
7027,TAS,Battery Electric Vehicle,0,0,0
7027,TAS,Hydrogen Cell Vehicle,0,0,0
7027,TAS,Hybrid,0,3,5
7030,TAS,Internal Combustion Engine,15610,16081,16643
7030,TAS,Battery Electric Vehicle,4,7,20
7030,TAS,Hydrogen Cell Vehicle,0,0,0
7030,TAS,Hybrid,52,67,74
7050,TAS,Internal Combustion Engine,10156,10644,10857
7050,TAS,Battery Electric Vehicle,13,25,54
7050,TAS,Hydrogen Cell Vehicle,0,0,0
7050,TAS,Hybrid,102,150,178
7052,TAS,Internal Combustion Engine,5801,5824,5779
7052,TAS,Battery Electric Vehicle,11,17,34
7052,TAS,Hydrogen Cell Vehicle,0,0,0
7052,TAS,Hybrid,51,62,77
7053,TAS,Internal Combustion Engine,2663,2639,2615
7053,TAS,Battery Electric Vehicle,11,22,34
7053,TAS,Hydrogen Cell Vehicle,0,0,0
7053,TAS,Hybrid,25,31,36
7054,TAS,Internal Combustion Engine,7626,7768,7811
7054,TAS,Battery Electric Vehicle,13,33,58
7054,TAS,Hydrogen Cell Vehicle,0,0,0
7054,TAS,Hybrid,37,57,70
7055,TAS,Internal Combustion Engine,542,575,608
7055,TAS,Battery Electric Vehicle,0,0,0
7055,TAS,Hydrogen Cell Vehicle,0,0,0
7055,TAS,Hybrid,4,5,5
7109,TAS,Internal Combustion Engine,8471,8656,8809
7109,TAS,Battery Electric Vehicle,10,20,39
7109,TAS,Hydrogen Cell Vehicle,0,0,0
7109,TAS,Hybrid,35,47,55
7112,TAS,Internal Combustion Engine,3016,3143,3148
7112,TAS,Battery Electric Vehicle,3,9,18
7112,TAS,Hydrogen Cell Vehicle,0,0,0
7112,TAS,Hybrid,15,19,29
7113,TAS,Internal Combustion Engine,1072,1108,1156
7113,TAS,Battery Electric Vehicle,0,3,4
7113,TAS,Hydrogen Cell Vehicle,0,0,0
7113,TAS,Hybrid,6,8,9
7116,TAS,Internal Combustion Engine,2203,2218,2277
7116,TAS,Battery Electric Vehicle,4,3,7
7116,TAS,Hydrogen Cell Vehicle,0,0,0
7116,TAS,Hybrid,5,8,17
7117,TAS,Internal Combustion Engine,882,883,897
7117,TAS,Battery Electric Vehicle,0,0,0
7117,TAS,Hydrogen Cell Vehicle,0,0,0
7117,TAS,Hybrid,3,0,3
7119,TAS,Internal Combustion Engine,42,43,44
7119,TAS,Battery Electric Vehicle,0,0,0
7119,TAS,Hydrogen Cell Vehicle,0,0,0
7119,TAS,Hybrid,0,0,0
7120,TAS,Internal Combustion Engine,2016,2017,2016
7120,TAS,Battery Electric Vehicle,3,3,0
7120,TAS,Hydrogen Cell Vehicle,0,0,0
7120,TAS,Hybrid,12,15,15
7139,TAS,Internal Combustion Engine,0,8,7
7139,TAS,Battery Electric Vehicle,0,0,0
7139,TAS,Hydrogen Cell Vehicle,0,0,0
7139,TAS,Hybrid,0,0,0
7140,TAS,Internal Combustion Engine,10377,10543,10794
7140,TAS,Battery Electric Vehicle,3,4,9
7140,TAS,Hydrogen Cell Vehicle,0,0,0
7140,TAS,Hybrid,34,38,51
7150,TAS,Internal Combustion Engine,3100,3189,3260
7150,TAS,Battery Electric Vehicle,7,14,19
7150,TAS,Hydrogen Cell Vehicle,0,0,0
7150,TAS,Hybrid,17,21,27
7155,TAS,Internal Combustion Engine,880,917,957
7155,TAS,Battery Electric Vehicle,3,6,12
7155,TAS,Hydrogen Cell Vehicle,0,0,0
7155,TAS,Hybrid,5,6,6
7162,TAS,Internal Combustion Engine,569,607,610
7162,TAS,Battery Electric Vehicle,3,5,6
7162,TAS,Hydrogen Cell Vehicle,0,0,0
7162,TAS,Hybrid,3,3,3
7163,TAS,Internal Combustion Engine,350,353,369
7163,TAS,Battery Electric Vehicle,0,0,0
7163,TAS,Hydrogen Cell Vehicle,0,0,0
7163,TAS,Hybrid,3,0,3
7170,TAS,Internal Combustion Engine,6519,7297,7881
7170,TAS,Battery Electric Vehicle,6,14,37
7170,TAS,Hydrogen Cell Vehicle,0,0,0
7170,TAS,Hybrid,160,260,453
7171,TAS,Internal Combustion Engine,2904,3017,3130
7171,TAS,Battery Electric Vehicle,3,9,10
7171,TAS,Hydrogen Cell Vehicle,0,0,0
7171,TAS,Hybrid,17,19,34
7172,TAS,Internal Combustion Engine,3651,3875,3999
7172,TAS,Battery Electric Vehicle,0,0,4
7172,TAS,Hydrogen Cell Vehicle,0,0,0
7172,TAS,Hybrid,14,21,28
7173,TAS,Internal Combustion Engine,6492,6625,6890
7173,TAS,Battery Electric Vehicle,5,10,23
7173,TAS,Hydrogen Cell Vehicle,0,0,0
7173,TAS,Hybrid,21,32,42
7174,TAS,Internal Combustion Engine,180,177,184
7174,TAS,Battery Electric Vehicle,0,0,0
7174,TAS,Hydrogen Cell Vehicle,0,0,0
7174,TAS,Hybrid,0,0,3
7175,TAS,Internal Combustion Engine,202,207,198
7175,TAS,Battery Electric Vehicle,0,0,3
7175,TAS,Hydrogen Cell Vehicle,0,0,0
7175,TAS,Hybrid,0,0,3
7176,TAS,Internal Combustion Engine,168,173,167
7176,TAS,Battery Electric Vehicle,0,0,0
7176,TAS,Hydrogen Cell Vehicle,0,0,0
7176,TAS,Hybrid,0,3,0
7177,TAS,Internal Combustion Engine,473,482,489
7177,TAS,Battery Electric Vehicle,0,0,0
7177,TAS,Hydrogen Cell Vehicle,0,0,0
7177,TAS,Hybrid,0,0,3
7178,TAS,Internal Combustion Engine,326,325,339
7178,TAS,Battery Electric Vehicle,0,0,0
7178,TAS,Hydrogen Cell Vehicle,0,0,0
7178,TAS,Hybrid,3,3,3
7179,TAS,Internal Combustion Engine,449,469,456
7179,TAS,Battery Electric Vehicle,0,3,0
7179,TAS,Hydrogen Cell Vehicle,0,0,0
7179,TAS,Hybrid,3,0,3
7180,TAS,Internal Combustion Engine,194,182,183
7180,TAS,Battery Electric Vehicle,0,0,0
7180,TAS,Hydrogen Cell Vehicle,0,0,0
7180,TAS,Hybrid,0,0,0
7182,TAS,Internal Combustion Engine,278,278,278
7182,TAS,Battery Electric Vehicle,0,0,0
7182,TAS,Hydrogen Cell Vehicle,0,0,0
7182,TAS,Hybrid,0,0,0
7183,TAS,Internal Combustion Engine,50,53,48
7183,TAS,Battery Electric Vehicle,0,0,0
7183,TAS,Hydrogen Cell Vehicle,0,0,0
7183,TAS,Hybrid,0,0,0
7184,TAS,Internal Combustion Engine,835,865,883
7184,TAS,Battery Electric Vehicle,0,3,3
7184,TAS,Hydrogen Cell Vehicle,0,0,0
7184,TAS,Hybrid,3,5,5
7185,TAS,Internal Combustion Engine,114,125,130
7185,TAS,Battery Electric Vehicle,0,0,3
7185,TAS,Hydrogen Cell Vehicle,0,0,0
7185,TAS,Hybrid,0,0,0
7186,TAS,Internal Combustion Engine,204,209,201
7186,TAS,Battery Electric Vehicle,0,0,0
